code,name,description
0305,干、盐腌或盐渍的鱼； 熏鱼，不论在熏制前或熏制过程中是否烹煮,"03.05  干、盐腌或盐渍的鱼；熏鱼，不论在熏制前或熏制过程中是否烹煮(+)：
       20  —    干、熏、盐腌或盐渍的鱼肝、鱼卵及鱼精
           —    干、盐腌或盐渍的鱼片，但熏制的除外：
       31  — — 罗非鱼（口孵非鲫属）、鲶鱼（鲶属、鲶属、胡鲶属、真鮰属）、鲤科鱼（鲤属、鯽属、草鱼、鲢属、鲮属、青鱼、卡特拉鲃、野鲮属、哈氏纹唇鱼、何氏细须鲃、鲂属）、鳗鱼（鳗鲡属）、尼罗河鲈鱼（尼罗尖吻鲈）及黑鱼（鳢属）
       32  — — 犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼
       39  — — 其他
           —    熏鱼，包括鱼片，但食用杂碎除外：
       41  — — 大麻哈鱼〔红大麻哈鱼、细磷大麻哈鱼、大麻哈鱼（种）、大鳞大麻哈鱼、银大麻哈鱼、马苏大麻哈鱼、玫瑰大麻哈鱼〕、大西洋鲑鱼及多瑙哲罗鱼
       42  — — 鲱鱼（大西洋鲱鱼、太平洋鲱鱼）
       43  — — 鳟鱼（河鳟、虹鳟、克拉克大麻哈鱼、阿瓜大麻哈鱼、吉雨大麻哈鱼、亚利桑那大麻哈鱼、金腹大麻哈鱼）
       44  — — 罗非鱼（口孵非鲫属）、鲶鱼（鲶属、鲶属、胡鲶属、真鮰属）、鲤科鱼（鲤属、鯽属、草鱼、鲢属、鲮属、青鱼、卡特拉鲃、野鲮属、哈氏纹唇鱼、何氏细须鲃、鲂属）、鳗鱼（鳗鲡属）、尼罗河鲈鱼（尼罗尖吻鲈）及黑鱼（鳢属）
       49  — — 其他
           —    干鱼（不包括食用杂碎），不论是否盐腌，但熏制的除外：
       51  — — 鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、太平洋鳕鱼）
       52  — — 罗非鱼（口孵非鲫属）、鲶鱼（鲶属、鲶属、胡鲶属、真鮰属）、鲤科鱼（鲤属、鯽属、草鱼、鲢属、鲮属、青鱼、卡特拉鲃、野鲮属、哈氏纹唇鱼、何氏细须鲃、鲂属）、鳗鱼（鳗鲡属）、尼罗河鲈鱼（尼罗尖吻鲈）及黑鱼（鳢属）
       53  — — 犀鳕科、多丝真鳕科、鳕科、长尾鳕科、黑鳕科、无须鳕科、深海鳕科及南极鳕科鱼，鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、太平洋鳕鱼）除外
       54  — — 鲱鱼（大西洋鲱鱼、太平洋鲱鱼）、鳀鱼（鳀属）、沙丁鱼（沙丁鱼、沙瑙鱼属）、小沙丁鱼属、黍鲱或西鲱、鲭鱼[大西洋鲭、澳洲鲭（鲐）、日本鲭（鲐）]、印度鲭(羽鳃鲐属)、马鲛鱼(马鲛属)、对称竹荚鱼、新西兰竹荚鱼及竹荚鱼（竹荚鱼属）、鲹鱼（鲹属）、军曹鱼、银鲳(鲳属)、秋刀鱼、圆鲹(圆鲹属)、多春鱼（毛鳞鱼）、剑鱼、鲔鱼、狐鲣（狐鲣属）、枪鱼 、旗鱼、四鳍旗鱼（旗鱼科）
       59  — — 其他
           —    盐腌及盐渍的鱼（不包括食用杂碎），但干或熏制的除外：
       61  — — 鲱鱼（大西洋鲱鱼、太平洋鲱鱼）
       62  — — 鳕鱼（大西洋鳕鱼、格陵兰鳕鱼、太平洋鳕鱼）
       63  — — 鳀鱼(鳀属)
       64  — — 罗非鱼（口孵非鲫属）、鲶鱼（鲶属、鲶属、胡鲶属、真鮰属）、鲤科鱼（鲤属、鯽属、草鱼、鲢属、鲮属、青鱼、卡特拉鲃、野鲮属、哈氏纹唇鱼、何氏细须鲃、鲂属）、鳗鱼（鳗鲡属）、尼罗河鲈鱼（尼罗尖吻鲈）及黑鱼（鳢属）
       69  — — 其他
           —    鱼鳍、鱼头、鱼尾、鱼鳔及其他可食用杂碎：
       71  — — 鲨鱼翅
       72  — — 鱼头、鱼尾、鱼鳔
       79  — — 其他

    本品目包括下列状态的鱼（整条、去头、成块、成片或肉碎）及食用鱼杂碎：
    一、干的；
    二、盐腌或盐渍的；
    三、熏制的。
    用以腌制成盐渍鱼的盐可以加有亚硝酸钠或硝酸钠。腌咸鱼时可用少量糖，它不影响其归入本品目。
    适合供人食用的经过两种或两种以上本品目所列方法制作的鱼，应归入本品目。
    熏鱼在熏制前或熏制中（热熏）有时进行热处理，使鱼肉部分或全部煮熟，如果未经其他任何使其失去熏鱼特征的加工，其归类不受影响，仍归入本品目。
本品目所列方法制作的主要鱼类有沙丁鱼、鳀鱼、沙脑鱼、西鲱鱼、金枪鱼、鲭鱼、鲑鱼、鲱鱼、鳕鱼、黑线鳕鱼及庸鲽鱼。
干制、盐腌、盐渍或熏制的已与鱼身其他部分分离的食用鱼杂碎〔例如，鱼皮、鱼尾、鱼鳔、整个或半个鱼头（带或不带脑、颊、舌、眼、颌或唇）、鱼胃、鱼鳍、鱼舌〕，以及鱼肝、鱼卵及鱼精也归入本品目。
本品目不包括：

（一）不适合供人食用（例如，工业用）的鱼杂碎及鱼废料（品目05.11）。
（二）烹煮过的鱼（上述熏鱼除外）、用其他方法制作（例如，油泡、醋腌或调味汁腌泡）的鱼，以及鲟鱼子酱和鲟鱼子酱代用品（品目16.04）。
（三）鱼汤（品目21.04）。

○

○  ○

子目注释：
子目0305.71
子目0302.92的子目注释在必要的地方稍加修改后，适用于本子目的产品。
本子目主要包括简单干制但未去皮的鲨鱼翅以及干制前浸泡热水、去皮或撕丝的不完整鲨鱼翅。"
0306,活、鲜、冷、冻、干、盐腌、盐渍、熏制的带壳或去壳甲壳动物；蒸过或用水煮过的带壳甲壳动物,"03.06  带壳或去壳的甲壳动物，活、鲜、冷、冻、干、盐腌或盐渍的；熏制的带壳或去壳甲壳动物，不论在熏制前或熏制过程中是否烹煮；蒸过或用水煮过的带壳甲壳动物，不论是否冷、冻、干、盐腌或盐渍的：
           —    冻的：
       11  — — 岩礁虾及其他龙虾（真龙虾属、龙虾属、岩龙虾属）
       12  — — 鳌龙虾(鳌龙虾属)
       14  — — 蟹
       15  — — 挪威海鳌虾
       16  — — 冷水小虾及对虾（长额虾属、褐虾）
       17  — — 其他小虾及对虾
       19  — — 其他
       —    活、鲜或冷的：
31  — 鲜 岩礁虾及其他龙虾（真龙虾属、龙虾属、岩龙虾属）
32  — 虾 鳌龙虾（鳌龙虾属）
33  — 虾 蟹
34  — 虾 挪威海鳌虾
35  — 海 冷水小虾及对虾(长额虾属、褐虾)
36  — 虾 其他小虾及对虾
39  — 小虾其他
       —    其他：
91  — ： 岩礁虾及其他龙虾（真龙虾属、龙虾属、岩龙虾属）
92  — 虾 鳌龙虾（鳌龙虾属）
93  — 虾 蟹
94  — 虾 挪威海鳌虾
95  — 海鳌小虾及对虾
99  — 及对其他

    本品目包括：

一、活、鲜、冷、冻、干、盐腌或盐渍的甲壳动物，不论是否带壳。
二、熏制的带壳或去壳甲壳动物，不论在熏制前或熏制过程中是否经烹煮。
    三、蒸过或用水煮过的带壳甲壳动物（不论是否加有少量临时保藏用的化学防腐剂），它们也可以是冷、冻、干、盐腌或盐渍的。
    甲壳动物的主要种类是龙虾、大螯虾、淡水小龙虾、蟹、河虾及对虾。
    本品目也包括不完整的甲壳动物（例如，龙虾及淡水小龙虾的“尾部”，蟹钳），只要这些去壳产品的加工方法未超出上述第一款所列范围。
    本品目不包括
    （一）品目03.08的海胆及其他水生无脊椎动物。
    （二）用非本品目所列方法制作或保藏的甲壳动物（包括不完整的在内）（例如，用水煮过的去壳甲壳动物）（品目16.05）。"
0307,活、鲜、冷、冻、干、盐腌、盐渍、熏制的带壳或去壳软体动物,"03.07  带壳或去壳的软体动物，活、鲜、冷、冻、干、盐腌或盐渍的；熏制的带壳或去壳软体动物，不论在熏制前或熏制过程中是否烹煮：
           —    牡蛎（蚝）：
       11  — — 活、鲜或冷的
       12  — — 冻的
       19  — — 其他
           —    扇贝及其他扇贝科的软体动物：
       21  — — 活、鲜或冷的
       22  — — 冻的
       29  — — 其他
           —    贻贝：
       31  — — 活、鲜或冷的
       32  —   冻的
       39  — — 其他
           —    墨鱼及鱿鱼：
       42  — 及鱿活、鲜或冷的
       43  — 鲜或冻的
       49  — — 其他
           —    章鱼：
       51  — — 活、鲜或冷的
       52  — — 冻的
       59  — — 其他
       60  —    蜗牛及螺，海螺除外
           —    蛤、鸟蛤及舟贝（蚶科、北极蛤科、鸟蛤科、斧蛤科、缝栖蛤科、蛤蜊科、中带蛤科、海螂科、双带蛤科、截蛏科、竹蛏科、砗磲科、帘蛤科）:
       71  — — 活、鲜或冷的
       72  — — 冻的
       79  — — 其他       
       —    鲍鱼（鲍属）及凤螺（凤螺属）：
       81  — （ 活、鲜或冷的鲍鱼（鲍属）
       82  — 鲜 活、鲜或冷的凤螺（凤螺属）
       83  — 鲜 冻的鲍鱼（鲍属）
       84  — 鲍 冻的凤螺（凤螺属）
       87  — 凤 其他鲍鱼（鲍属）
       88  — 鲍 其他凤螺（凤螺属）
           —    其他：
       91  — — 活、鲜或冷的
       92  — — 冻的
       99  — — 其他

 

    本品目包括：
    一、活、鲜、冷、冻、干、盐腌或盐渍的软体动物，不论是否去壳。
    二、熏制的带壳或去壳软体动物，不论在熏制前或熏制过程中是否烹煮。
软体动物的主要品种是牡蛎（蚝）、海扇、贻贝、墨鱼、鱿鱼、章鱼、蜗牛、螺、蛤、鸟蛤、舟贝、鲍鱼及凤螺。
本品目也包括仅经过在运输或冷冻之前为打开外壳或使其保持稳定的烫洗或其他类型的瞬时热处理（但并不致其烹煮）的软体动物。
本品目也包括不完整的软体动物，只要它们的加工方法未超出上述一、二两款所列范围。
    本品目还包括适合供人食用的牡蛎苗（即养殖用的小牡蛎）。
        本品目不包括用非本品目所列方法制作或保藏的软体动物（例如，用沸水烹煮过或用醋腌制的软体动物）（品目16.05）。"
0308,不属于甲壳动物及软体动物的水生无脊椎动物，活、鲜、冷、冻、干、盐腌或盐渍、熏制的,"03.08  不属于甲壳动物及软体动物的水生无脊椎动物，活、鲜、冷、冻、干、盐腌或盐渍的；熏制的不属于甲壳动物及软体动物的水生无脊椎动物，不论在熏制前或熏制过程中是否烹煮：
           —    海参（仿刺参、海参纲）：
       11  — — 活、鲜或冷的
       12  —   冻的
       19  — — 其他
           —    海胆（球海胆属、拟球海胆、智利海胆、食用正海胆）：
       21  — — 活、鲜或冷的
       22  — — 冻的
       29  — — 其他
       30  —    海蜇（海蜇属）
       90  —    其他
                                                                                                                              
    本品目包括:
    一、活、鲜、冷、冻、干、盐腌或盐渍的水生无脊椎动物，甲壳动物及软体动物除外。
    二、熏制的水生无脊椎动物，不论在熏制前或熏制过程中是否烹煮，甲壳动物及软体动物除外。
          水生无脊椎动物的主要品种是海胆、海参及海蜇。
          本品目也包括不完整的上述水生无脊椎动物（例如，海胆的性腺），只要它们的加工方法未超出上述一、二两款所列范围。
本品目不包括用非本品目所列方法制作或保藏的水生无脊椎动物（例如，用水煮过或用醋腌制的水生无脊椎动物）（品目16.05）。"
0309,适合供人食用的鱼、甲壳动物、软体动物和其他水生无脊椎动物的细粉、粗粉及团粒,"03.09  适合供人食用的鱼、甲壳动物、软体动物和其他水生无脊椎动物的细粉、粗粉及团粒：

       10  —    鱼的

       90  —    其他

 

本品目包括从鱼、甲壳动物、软体动物和其他水生无脊椎动物制得的细粉、粗粉及团粒，不论是否经过烹煮。

经脱脂（例如，用溶剂提取法）或热处理的鱼的细粉或粗粉，适合供人食用的，仍归入本品目。

本品目不包括不适合供人食用的鱼、甲壳动物、软体动物和其他水生无脊椎动物的细粉、粗粉及团粒（品目23.01）。"
0401,未浓缩及未加糖或其他甜物质的乳及稀奶油,"04.01  未浓缩及未加糖或其他甜物质的乳及稀奶油：

       10  —    按重量计脂肪含量不超过1％

       20  —    按重量计脂肪含量超过1％，但不超过6％

       40  —    按重量计脂肪含量超过6％，但不超过10％

       50  —    按重量计脂肪含量超过10％

 

    本品目包括乳（本章注释一所规定的乳）及稀奶油，不论是否消毒、杀菌、用其他方法保藏、均脂或胨化；但不包括浓缩或加糖或其他甜物质的乳和稀奶油（品目04.02）及凝结、发酵或酸化的乳和稀奶油（品目04.03）。

    本品目产品可以是冰冻的，也可以含有本章总注释所述的添加剂。本品目还包括从成分上看其质和量都与天然产品完全一样的再造乳及稀奶油。"
0402,浓缩、加糖或其他甜物质的乳及稀奶油,"04.02  浓缩、加糖或其他甜物质的乳及稀奶油(+)：
       10  —    粉状、粒状或其他固体形状，按重量计脂肪含量不超过1.5％
           —    粉状、粒状或其他固体形状，按重量计脂肪含量超过1.5％：
       21  — — 未加糖或其他甜物质
       29  — — 其他
           —    其他：
       91  — — 未加糖或其他甜物质
       99  — — 其他

    本品目包括浓缩（例如，蒸发）、加糖或其他甜物质的乳（本章注释一所规定的乳）及稀奶油，不论是否液状、浆状或固体（块、粉或粒），也不论是否经保藏或再造。
    奶粉可含有添加的少量淀粉（重量不超过5％）。添加淀粉主要是为了保持再造乳的正常物理状态。
    本品目不包括：
    （一）凝结、发酵或酸化的乳及稀奶油（品目04.03）。
    （二）加可可或其他香料的乳品饮料（品目22.02）。
 
子目注释：
子目0402.10、0402.21及0402.29
    这些子目不包括浆状的浓缩乳或稀奶油（子目0402.91及0402.99）。"
0403,酸乳；酪乳、结块的乳及稀奶油、酸乳酒及其他发酵或酸化的乳和稀奶油，不论是否浓缩、加糖、加其他甜物质、加香料、加水果、加坚果或加可可,"04.03  酸乳；酪乳、结块的乳及稀奶油、酸乳、酸乳酒及其他发酵或酸化的乳和稀奶油，不论是否浓缩、加糖、加其他甜物质、加香料、加水果、加坚果或加可可：
       20  —    酸乳
       90  —    其他

    本品目包括酪乳、所有发酵或酸化的乳和稀奶油、结块的乳及稀奶油、酸乳及酸乳酒。本品目的乳品可以是液状、浆状或固体（包括冰冻）的，也可以是浓缩（例如，蒸发、制成块状、粉状或粒状）或保藏的。
    本品目的发酵乳可由品目04.02的乳粉组成，并加有少量乳酵素，用于制作肉类产品或作为动物饲料添加剂。
    本品目的酸化乳可由品目04.02的乳粉组成，并加有少量晶体状酸味物质（包括柠檬汁），加水后可制结块的乳。
除了本章总注释所述的添加剂外，本品目的乳品还可含有糖或其他甜物质、香料、坚果、水果（包括果肉及果酱）或可可。
此外，酸乳还可以添加巧克力、调味香料、咖啡或咖啡提取物、其他植物或植物的部分、谷物或面包制品，但添加的任何物质不能用于全部或部分代替任何乳成分，而且产品需保留酸乳的基本特征。"
0404,乳清，不论是否浓缩、加糖或其他甜物质；其他品目未列名的含天然乳的产品，不论是否加糖或其他甜物质,"04.04  乳清，不论是否浓缩、加糖或其他甜物质；其他品目未列名的含天然乳的产品，不论是否加糖或其他甜物质：
       10  —    乳清及改性乳清，不论是否浓缩、加糖或其他甜物质
       90  —    其他

   本品目包括乳清（例如，去除乳脂及酪朊后留下的天然乳成分）及改性乳清（参见本章子目注释一）。这些产品可以是液状、浆状或固体形状（包括冰冻的），也可以是浓缩（例如，粉状）或保藏的。
   本品目还包括鲜的或保藏的以乳为基本成分的产品。这些产品与天然乳品构成不同，并且在其他品目未列名。因此，本品目包括缺少天然乳中一种或多种要素的产品，即添加有天然乳要素的乳（以获得高蛋白产品等）。
   除了天然乳要素及本章总注释所述的添加剂外，本品目产品还可含有添加的糖或其他甜物质。
   本品目的粉状产品，尤其是乳清，可含有添加的少量乳酵素，用于制作肉类产品或作动物饲料添加剂。
   本品目不包括：
   （一）从成分上看其质和量都与天然产品完全一样的脱脂乳或再造乳（品目04.01或04.02）。
   （二）乳清酪（品目04.06）。
   （三）按重量计乳糖含量（以干燥无水乳糖计）超过95％的乳清制品（品目17.02）。
   （四）以天然乳为基本成分的食品，但含有本章规定不能添加的物质（品目19.01）。
   （五）白蛋白（包括按重量计干质成分的乳清蛋白质含量大于80％的两种及两种以上乳清蛋白的浓缩物）（品目35.02）或球蛋白（品目35.04）。"
0405,黄油及其他从乳提取的脂和油；乳酱,"04.05  黄油及其他从乳中提取的脂和油；乳酱：

       10  —    黄油

       20  —    乳酱

       90  —    其他

 

    本品目包括：

    一、黄油

    本类包括天然黄油、乳清黄油及调制黄油（淡的、加盐或酸败的，包括罐装黄油）。黄油必须是完全用乳制得的，按重量计其乳脂含量必须占80％及以上，但不超过95％，乳的无脂固形物最大含量不得超过2％，以及水的含量最大不得超过16％。黄油中不含添加的乳化剂，但可含有氯化钠、食用色素、中和盐及无害乳酸菌的培养物〔参见本章注释三（一）〕。

    本类还包括用山羊或绵羊乳制成的黄油。

    二、乳酱

    本类包括的乳酱，是指一种油包水型可涂抹的乳状物，乳脂是该制品所含的唯一的脂肪，按重量计其含量在39％及以上，但小于80％〔参见本章注释三（二）〕。乳酱可含有某些配料，例如，无害乳酸菌培养物、维生素、氯化钠、糖、动物胶、淀粉、食用色素、香料、乳化剂、增稠剂和防腐剂。

    三、其他从乳提取的脂和油

    本类从乳提取的脂和油（例如，乳脂、乳油）。乳油是从黄油或奶油中提取的水及非脂成分。

    本类还包括脱水黄油、印度酥油（通常用水牛或黄牛乳制成的一种黄油）和用黄油和少量草本植物、调味料、香料、大蒜等混合制成的产品（但这些产品必须具有本品目所列产品的特征）。

    本品目不包括含乳脂以外其他脂的油脂酱和按重量计含乳脂少于39％的油脂酱（通常归入品目15.17或21.06）。"
